94,min_child_weight,0.570443247895
94,gamma,1.72104120573
94,result,0.416046
95,eta,0.00989907055995
95,max_depth,5
95,subsample,0.669217873319
95,col_sample_bytree,0.785593777797
95,min_child_weight,2.40078159622
95,gamma,1.10260977778
95,result,0.283543
96,eta,0.00280296301661
96,max_depth,7
96,subsample,0.750527683272
96,col_sample_bytree,0.70944368736
96,min_child_weight,1.87503794941
96,gamma,0.772147043999
96,result,0.275908
97,eta,0.00671998669093
97,max_depth,6
97,subsample,0.682845488872
97,col_sample_bytree,0.648035731695
97,min_child_weight,2.03891739473
97,gamma,0.427384744836
97,result,0.269165
98,eta,0.017155145629
98,max_depth,7
98,subsample,0.582194302079
98,col_sample_bytree,0.856515625542
98,min_child_weight,2.57877629443
98,gamma,2.08720172534
98,result,0.29673
99,eta,0.00601634566121
99,max_depth,4
99,subsample,0.998412050336
99,col_sample_bytree,0.694603393445
99,min_child_weight,2.67982808372
99,gamma,1.23826677216
99,result,0.330194
100,eta,0.061710149901
100,max_depth,7
100,subsample,0.529097169746
100,col_sample_bytree,0.667696080565
100,min_child_weight,2.81464406753
100,gamma,0.489517296387
100,result,0.273264
